Attendance_ID,Staff_ID,Attendance_Date,Status,Shift,Location_ID
AT27485,S0074,2024-07-12,Absent,Afternoon,L002
AT27486,S0203,2024-05-09,Leave,Afternoon,L003
AT27487,S0090,2024-05-17,Present,Morning,L005
AT27488,S0287,2024-07-22,Present,Night,L002
AT27489,S0477,2024-10-11,Absent,Afternoon,L003
AT27490,S0361,2024-12-19,Sick,Night,L003
AT27491,S0233,2024-10-24,Leave,Afternoon,L001
AT27492,S0081,2024-10-01,Present,Night,L003
AT27493,S0235,2024-09-06,Sick,Afternoon,L003
AT27494,S0092,2024-09-29,Sick,Afternoon,L001
AT27495,S0321,2024-09-06,Leave,Night,L002
AT27496,S0199,2025-04-09,Leave,Afternoon,L002
AT27497,S0427,2024-04-29,Present,Morning,L005
AT27498,S0421,2025-03-12,Leave,Night,L004
AT27499,S0023,2025-01-04,Present,Morning,L004
AT27500,S0195,2024-04-25,Present,Night,L001
AT27501,S0364,2024-11-24,Present,Afternoon,L004
AT27502,S0454,2024-12-13,Absent,Morning,L005
AT27503,S0470,2024-09-17,Sick,Morning,L003
AT27504,S0293,2025-03-30,Sick,Morning,L002
AT27505,S0360,2024-10-04,Absent,Afternoon,L004
AT27506,S0057,2024-11-30,Present,Morning,L004
AT27507,S0070,2025-01-14,Absent,Afternoon,L001
AT27508,S0311,2024-11-10,Leave,Night,L001
AT27509,S0144,2024-08-18,Sick,Morning,L001
AT27510,S0161,2025-02-10,Present,Morning,L002
AT27511,S0101,2024-08-09,Leave,Night,L003
AT27512,S0214,2024-10-22,Present,Morning,L002
AT27513,S0326,2024-08-28,Absent,Afternoon,L002
AT27514,S0358,2024-11-19,Sick,Night,L001
AT27515,S0183,2025-03-01,Sick,Morning,L002
AT27516,S0092,2025-04-05,Leave,Night,L003
AT27517,S0126,2025-01-06,Leave,Night,L005
AT27518,S0404,2024-11-12,Absent,Afternoon,L001
AT27519,S0388,2024-07-14,Absent,Night,L001
AT27520,S0018,2024-06-26,Sick,Afternoon,L005
AT27521,S0490,2024-08-13,Leave,Morning,L001
AT27522,S0278,2025-03-04,Sick,Night,L004
AT27523,S0075,2024-07-28,Present,Afternoon,L001
AT27524,S0173,2025-01-26,Present,Morning,L003
AT27525,S0177,2024-05-07,Leave,Morning,L005
AT27526,S0127,2024-08-07,Present,Afternoon,L001
AT27527,S0170,2024-08-30,Absent,Night,L003
AT27528,S0464,2024-12-29,Leave,Afternoon,L002
AT27529,S0497,2024-09-04,Sick,Morning,L001
AT27530,S0076,2024-11-25,Present,Afternoon,L001
AT27531,S0105,2024-11-26,Absent,Morning,L001
AT27532,S0479,2024-11-05,Sick,Morning,L002
AT27533,S0081,2024-11-21,Present,Afternoon,L002
AT27534,S0249,2025-02-06,Absent,Afternoon,L001
AT27535,S0440,2024-11-19,Present,Morning,L001
AT27536,S0474,2024-04-29,Sick,Morning,L004
AT27537,S0304,2024-12-31,Present,Afternoon,L005
AT27538,S0146,2024-09-23,Present,Afternoon,L004
AT27539,S0477,2024-10-07,Present,Afternoon,L002
AT27540,S0325,2024-05-12,Absent,Night,L002
AT27541,S0448,2025-03-17,Leave,Night,L002
AT27542,S0152,2025-02-03,Absent,Afternoon,L001
AT27543,S0354,2024-10-04,Sick,Night,L004
AT27544,S0212,2025-02-19,Present,Night,L004
AT27545,S0137,2024-08-26,Present,Morning,L004
AT27546,S0452,2024-11-22,Present,Night,L005
AT27547,S0104,2024-07-21,Absent,Morning,L005
AT27548,S0414,2024-09-08,Present,Morning,L002
AT27549,S0230,2024-05-03,Absent,Afternoon,L003
AT27550,S0462,2024-05-15,Sick,Afternoon,L005
AT27551,S0299,2024-12-23,Absent,Night,L001
AT27552,S0260,2024-10-04,Sick,Night,L002
AT27553,S0328,2025-01-06,Sick,Afternoon,L001
AT27554,S0432,2025-01-11,Present,Morning,L004
AT27555,S0279,2025-01-01,Absent,Morning,L005
AT27556,S0488,2024-12-15,Absent,Afternoon,L004
AT27557,S0185,2024-10-01,Leave,Morning,L002
AT27558,S0285,2024-10-14,Sick,Night,L003
AT27559,S0499,2024-08-31,Present,Afternoon,L005
AT27560,S0425,2024-04-26,Leave,Night,L004
AT27561,S0242,2024-09-22,Present,Morning,L002
AT27562,S0429,2024-07-18,Present,Morning,L002
AT27563,S0363,2024-12-21,Absent,Afternoon,L003
AT27564,S0185,2024-07-18,Leave,Morning,L001
AT27565,S0341,2024-11-23,Leave,Night,L005
AT27566,S0223,2024-11-09,Leave,Afternoon,L002
AT27567,S0122,2025-03-26,Sick,Night,L003
AT27568,S0065,2024-07-06,Present,Morning,L005
AT27569,S0219,2024-09-28,Leave,Afternoon,L005
AT27570,S0217,2025-04-07,Leave,Afternoon,L005
AT27571,S0187,2024-06-11,Sick,Afternoon,L003
AT27572,S0322,2024-08-10,Present,Morning,L004
AT27573,S0206,2024-07-02,Sick,Morning,L004
AT27574,S0194,2024-12-18,Absent,Afternoon,L005
AT27575,S0154,2024-11-18,Leave,Night,L005
AT27576,S0185,2024-10-19,Present,Morning,L002
AT27577,S0213,2025-01-21,Sick,Morning,L001
AT27578,S0095,2025-03-30,Absent,Afternoon,L002
AT27579,S0025,2024-08-25,Leave,Morning,L002
AT27580,S0024,2025-02-15,Sick,Morning,L003
AT27581,S0104,2024-10-22,Absent,Night,L002
AT27582,S0463,2024-06-26,Sick,Night,L001
AT27583,S0234,2024-05-31,Absent,Morning,L004
AT27584,S0131,2024-12-25,Sick,Night,L004
AT27585,S0337,2025-01-18,Leave,Afternoon,L003
AT27586,S0013,2025-04-22,Leave,Afternoon,L002
AT27587,S0022,2024-09-11,Leave,Morning,L001
AT27588,S0025,2025-02-04,Present,Afternoon,L005
AT27589,S0402,2024-08-19,Leave,Afternoon,L005
AT27590,S0298,2025-04-19,Sick,Afternoon,L001
AT27591,S0050,2024-11-16,Sick,Morning,L003
AT27592,S0440,2024-11-09,Sick,Night,L005
AT27593,S0212,2025-02-08,Leave,Afternoon,L004
AT27594,S0041,2025-02-28,Leave,Night,L002
AT27595,S0163,2025-03-25,Leave,Night,L004
AT27596,S0286,2024-05-30,Absent,Morning,L001
AT27597,S0252,2025-04-21,Present,Morning,L002
AT27598,S0442,2024-07-19,Leave,Night,L001
AT27599,S0187,2024-12-17,Sick,Night,L004
AT27600,S0145,2024-12-03,Leave,Afternoon,L005
AT27601,S0128,2025-02-16,Absent,Morning,L004
AT27602,S0109,2024-07-02,Present,Afternoon,L005
AT27603,S0196,2025-01-30,Leave,Night,L001
AT27604,S0090,2024-05-23,Present,Afternoon,L003
AT27605,S0216,2024-08-28,Present,Night,L005
AT27606,S0418,2024-05-20,Absent,Night,L002
AT27607,S0141,2024-05-05,Leave,Afternoon,L003
AT27608,S0338,2024-07-30,Absent,Night,L001
AT27609,S0346,2024-07-27,Leave,Night,L001
AT27610,S0114,2025-01-29,Absent,Afternoon,L005
AT27611,S0423,2024-10-05,Sick,Morning,L004
AT27612,S0341,2024-11-25,Present,Morning,L001
AT27613,S0039,2024-12-24,Leave,Morning,L002
AT27614,S0040,2025-02-15,Sick,Night,L005
AT27615,S0121,2025-02-10,Present,Night,L002
AT27616,S0267,2024-08-11,Present,Afternoon,L002
AT27617,S0220,2024-06-18,Present,Afternoon,L001
AT27618,S0341,2024-10-11,Leave,Afternoon,L003
AT27619,S0427,2024-05-31,Absent,Afternoon,L002
AT27620,S0191,2025-02-19,Present,Afternoon,L003
AT27621,S0150,2024-09-01,Absent,Afternoon,L002
AT27622,S0296,2024-12-26,Present,Night,L005
AT27623,S0332,2024-08-22,Present,Morning,L005
AT27624,S0360,2024-07-23,Absent,Afternoon,L003
AT27625,S0332,2025-01-13,Sick,Night,L004
AT27626,S0419,2025-02-26,Absent,Night,L002
AT27627,S0438,2025-03-07,Leave,Afternoon,L001
AT27628,S0008,2024-09-25,Leave,Afternoon,L004
AT27629,S0484,2025-02-20,Absent,Morning,L001
AT27630,S0285,2024-07-30,Present,Night,L005
AT27631,S0339,2024-12-08,Sick,Afternoon,L002
AT27632,S0251,2024-11-21,Absent,Morning,L003
AT27633,S0071,2024-08-15,Sick,Morning,L001
AT27634,S0395,2025-01-30,Sick,Morning,L003
AT27635,S0078,2024-05-17,Sick,Morning,L003
AT27636,S0324,2025-03-09,Absent,Afternoon,L003
AT27637,S0451,2024-06-10,Present,Morning,L005
AT27638,S0309,2024-06-22,Sick,Afternoon,L005
AT27639,S0347,2024-08-24,Sick,Afternoon,L005
AT27640,S0099,2024-11-06,Sick,Afternoon,L005
AT27641,S0123,2025-03-08,Present,Afternoon,L004
AT27642,S0392,2024-05-26,Present,Night,L003
AT27643,S0155,2025-01-21,Present,Morning,L002
AT27644,S0377,2024-09-29,Present,Night,L005
AT27645,S0316,2024-06-15,Present,Afternoon,L003
AT27646,S0309,2024-07-14,Sick,Afternoon,L003
AT27647,S0254,2024-10-30,Leave,Morning,L003
AT27648,S0307,2024-05-02,Present,Morning,L003
AT27649,S0006,2025-01-25,Sick,Night,L002
AT27650,S0178,2024-06-20,Leave,Morning,L003
AT27651,S0111,2024-09-18,Sick,Night,L003
AT27652,S0413,2025-02-11,Leave,Afternoon,L004
AT27653,S0137,2024-04-29,Leave,Morning,L003
AT27654,S0205,2024-04-24,Sick,Afternoon,L004
AT27655,S0017,2024-11-04,Leave,Morning,L001
AT27656,S0004,2024-10-13,Present,Morning,L002
AT27657,S0123,2025-01-22,Absent,Morning,L003
AT27658,S0262,2024-12-31,Present,Night,L001
AT27659,S0275,2024-12-24,Sick,Night,L005
AT27660,S0459,2024-06-26,Present,Night,L003
AT27661,S0149,2025-02-23,Sick,Morning,L002
AT27662,S0141,2024-05-19,Absent,Afternoon,L004
AT27663,S0214,2024-06-29,Sick,Afternoon,L005
AT27664,S0400,2024-07-26,Absent,Morning,L003
AT27665,S0165,2024-12-07,Leave,Morning,L002
AT27666,S0454,2024-05-03,Sick,Morning,L002
AT27667,S0164,2025-03-02,Present,Night,L004
AT27668,S0269,2024-12-07,Leave,Morning,L003
AT27669,S0201,2024-08-26,Absent,Afternoon,L005
AT27670,S0308,2024-09-21,Absent,Morning,L003
AT27671,S0237,2024-09-19,Sick,Night,L001
AT27672,S0034,2024-07-08,Present,Afternoon,L003
AT27673,S0333,2024-11-01,Absent,Night,L002
AT27674,S0077,2025-02-26,Absent,Night,L003
AT27675,S0145,2024-07-09,Present,Afternoon,L003
AT27676,S0319,2024-05-21,Present,Night,L001
AT27677,S0348,2024-12-05,Leave,Morning,L004
AT27678,S0284,2024-11-23,Present,Afternoon,L004
AT27679,S0124,2024-12-27,Leave,Morning,L001
AT27680,S0262,2024-10-15,Leave,Night,L003
AT27681,S0304,2024-11-06,Present,Morning,L005
AT27682,S0145,2024-06-06,Absent,Afternoon,L002
AT27683,S0196,2024-07-20,Absent,Morning,L005
AT27684,S0355,2025-01-31,Sick,Morning,L003
AT27685,S0309,2024-08-17,Absent,Night,L003
AT27686,S0483,2024-10-20,Leave,Afternoon,L004
AT27687,S0022,2024-06-09,Leave,Morning,L004
AT27688,S0199,2024-12-30,Absent,Afternoon,L002
AT27689,S0431,2024-12-01,Present,Morning,L005
AT27690,S0453,2024-07-20,Present,Night,L001
AT27691,S0496,2025-02-14,Absent,Afternoon,L003
AT27692,S0318,2025-01-23,Sick,Morning,L003
AT27693,S0133,2024-06-30,Sick,Afternoon,L004
AT27694,S0033,2025-01-20,Present,Night,L005
AT27695,S0170,2025-01-07,Absent,Night,L003
AT27696,S0358,2024-08-31,Absent,Night,L002
AT27697,S0383,2025-02-17,Absent,Afternoon,L002
AT27698,S0182,2024-04-24,Present,Morning,L005
AT27699,S0275,2024-12-23,Sick,Afternoon,L002
AT27700,S0156,2024-05-07,Leave,Morning,L001
AT27701,S0481,2024-07-15,Leave,Morning,L001
AT27702,S0382,2025-02-13,Absent,Night,L004
AT27703,S0026,2024-09-30,Absent,Night,L001
AT27704,S0358,2024-08-13,Sick,Afternoon,L004
AT27705,S0292,2024-09-30,Sick,Afternoon,L003
AT27706,S0119,2024-11-22,Sick,Night,L004
AT27707,S0342,2024-09-07,Absent,Morning,L005
AT27708,S0356,2024-12-08,Present,Afternoon,L001
AT27709,S0113,2024-08-14,Absent,Night,L003
AT27710,S0221,2024-05-09,Sick,Night,L004
AT27711,S0383,2025-04-07,Leave,Afternoon,L001
AT27712,S0497,2024-12-25,Leave,Afternoon,L005
AT27713,S0125,2024-08-02,Present,Afternoon,L005
AT27714,S0489,2025-02-13,Leave,Night,L001
AT27715,S0168,2024-05-05,Leave,Night,L004
AT27716,S0419,2025-03-11,Absent,Morning,L003
AT27717,S0249,2024-08-22,Leave,Morning,L003
AT27718,S0255,2024-08-22,Leave,Morning,L001
AT27719,S0144,2024-12-12,Present,Afternoon,L005
AT27720,S0303,2025-01-05,Leave,Afternoon,L005
AT27721,S0338,2025-04-18,Sick,Afternoon,L004
AT27722,S0449,2025-01-27,Leave,Night,L004
AT27723,S0069,2025-03-22,Leave,Night,L004
AT27724,S0373,2024-05-17,Absent,Afternoon,L003
AT27725,S0413,2024-05-21,Absent,Night,L004
AT27726,S0481,2024-10-03,Sick,Night,L001
AT27727,S0207,2024-05-23,Sick,Afternoon,L003
AT27728,S0080,2024-04-25,Sick,Morning,L003
AT27729,S0379,2024-10-09,Leave,Afternoon,L005
AT27730,S0387,2024-12-24,Present,Morning,L003
AT27731,S0250,2025-02-07,Sick,Morning,L002
AT27732,S0348,2024-06-11,Sick,Afternoon,L003
AT27733,S0162,2025-01-25,Absent,Night,L004
AT27734,S0336,2024-05-15,Sick,Night,L001
AT27735,S0359,2025-04-10,Present,Morning,L002
AT27736,S0099,2025-03-02,Leave,Night,L003
AT27737,S0153,2024-08-06,Absent,Morning,L005
AT27738,S0098,2024-09-30,Absent,Afternoon,L002
AT27739,S0017,2024-06-01,Present,Night,L003
AT27740,S0360,2025-03-10,Absent,Night,L004
AT27741,S0273,2025-04-20,Absent,Morning,L002
AT27742,S0302,2025-01-19,Absent,Night,L002
AT27743,S0202,2024-09-08,Present,Afternoon,L002
AT27744,S0450,2025-03-31,Present,Morning,L001
AT27745,S0475,2024-11-14,Leave,Afternoon,L004
AT27746,S0110,2025-01-22,Sick,Morning,L002
AT27747,S0416,2024-11-04,Present,Morning,L004
AT27748,S0047,2024-10-11,Leave,Afternoon,L002
AT27749,S0255,2025-04-22,Absent,Night,L005
AT27750,S0352,2025-03-07,Absent,Morning,L004
AT27751,S0216,2024-09-04,Leave,Night,L004
AT27752,S0085,2024-05-09,Present,Night,L001
AT27753,S0248,2024-12-21,Leave,Morning,L005
AT27754,S0441,2025-02-12,Present,Afternoon,L005
AT27755,S0218,2024-08-13,Sick,Morning,L005
AT27756,S0065,2024-11-01,Present,Night,L003
AT27757,S0200,2025-01-08,Leave,Night,L001
AT27758,S0177,2024-06-13,Present,Night,L005
AT27759,S0335,2025-01-04,Sick,Morning,L002
AT27760,S0365,2024-11-12,Absent,Night,L002
AT27761,S0068,2024-05-12,Present,Night,L002
AT27762,S0212,2025-02-25,Sick,Afternoon,L002
AT27763,S0066,2025-02-04,Absent,Morning,L002
AT27764,S0376,2025-04-19,Present,Morning,L002
AT27765,S0408,2024-05-09,Leave,Afternoon,L002
AT27766,S0306,2024-04-27,Sick,Afternoon,L001
AT27767,S0484,2024-07-14,Leave,Night,L001
AT27768,S0109,2025-03-09,Absent,Night,L001
AT27769,S0324,2024-06-02,Leave,Morning,L002
AT27770,S0079,2024-10-08,Leave,Morning,L005
AT27771,S0068,2024-09-09,Leave,Morning,L001
AT27772,S0225,2025-01-02,Sick,Afternoon,L003
AT27773,S0281,2024-05-13,Present,Afternoon,L005
AT27774,S0047,2024-09-21,Leave,Night,L005
AT27775,S0358,2024-10-11,Sick,Night,L003
AT27776,S0167,2025-01-10,Sick,Night,L003
AT27777,S0294,2025-02-20,Leave,Morning,L002
AT27778,S0056,2025-04-17,Sick,Morning,L001
AT27779,S0068,2024-12-16,Sick,Morning,L004
AT27780,S0104,2025-03-17,Leave,Morning,L001
AT27781,S0251,2024-12-09,Leave,Afternoon,L002
AT27782,S0243,2024-09-10,Sick,Afternoon,L002
AT27783,S0002,2024-12-31,Absent,Afternoon,L004
AT27784,S0095,2024-12-03,Present,Night,L003
AT27785,S0318,2024-06-10,Present,Night,L004
AT27786,S0108,2024-04-25,Sick,Afternoon,L001
AT27787,S0120,2025-03-28,Leave,Afternoon,L002
AT27788,S0431,2024-06-29,Absent,Night,L005
AT27789,S0406,2024-09-10,Present,Night,L005
AT27790,S0471,2024-10-21,Leave,Morning,L002
AT27791,S0130,2024-10-09,Leave,Afternoon,L002
AT27792,S0342,2025-02-05,Present,Night,L002
AT27793,S0032,2024-10-15,Sick,Afternoon,L005
AT27794,S0050,2025-01-04,Present,Afternoon,L003
AT27795,S0418,2024-05-11,Sick,Night,L004
AT27796,S0343,2024-10-30,Absent,Morning,L002
AT27797,S0435,2024-12-13,Absent,Morning,L001
AT27798,S0437,2024-07-07,Sick,Night,L005
AT27799,S0175,2025-04-18,Absent,Afternoon,L002
AT27800,S0291,2024-12-10,Absent,Morning,L003
AT27801,S0443,2025-01-04,Leave,Morning,L003
AT27802,S0205,2025-03-27,Sick,Morning,L003
AT27803,S0037,2024-12-11,Present,Afternoon,L001
AT27804,S0215,2025-02-03,Leave,Morning,L005
AT27805,S0281,2025-01-08,Leave,Afternoon,L003
AT27806,S0342,2024-07-21,Present,Night,L005
AT27807,S0234,2024-06-12,Sick,Afternoon,L003
AT27808,S0412,2024-09-08,Leave,Morning,L005
AT27809,S0105,2024-12-03,Leave,Morning,L001
AT27810,S0102,2024-06-20,Absent,Afternoon,L002
AT27811,S0236,2024-09-17,Leave,Afternoon,L001
AT27812,S0436,2025-04-06,Leave,Morning,L003
AT27813,S0440,2025-03-26,Leave,Night,L001
AT27814,S0403,2024-05-26,Sick,Afternoon,L004
AT27815,S0161,2024-10-28,Sick,Afternoon,L004
AT27816,S0049,2024-10-19,Absent,Morning,L002
AT27817,S0271,2024-09-03,Present,Afternoon,L002
AT27818,S0041,2024-05-22,Sick,Afternoon,L005
AT27819,S0362,2024-05-30,Absent,Afternoon,L003
AT27820,S0374,2025-03-15,Absent,Afternoon,L005
AT27821,S0194,2024-08-27,Present,Afternoon,L005
AT27822,S0267,2024-10-06,Sick,Afternoon,L001
AT27823,S0290,2024-06-18,Sick,Morning,L003
AT27824,S0107,2025-03-10,Leave,Afternoon,L003
AT27825,S0317,2024-05-19,Absent,Afternoon,L003
AT27826,S0310,2024-11-20,Present,Afternoon,L003
AT27827,S0256,2024-11-18,Sick,Afternoon,L004
AT27828,S0286,2024-12-03,Leave,Afternoon,L005
AT27829,S0123,2024-05-22,Leave,Night,L001
AT27830,S0104,2024-11-17,Absent,Afternoon,L004
AT27831,S0187,2024-09-23,Present,Night,L002
AT27832,S0124,2024-07-22,Absent,Morning,L003
AT27833,S0127,2024-04-28,Sick,Afternoon,L003
AT27834,S0099,2025-01-24,Sick,Afternoon,L005
AT27835,S0167,2024-06-29,Present,Morning,L002
AT27836,S0186,2024-08-22,Leave,Morning,L005
AT27837,S0401,2024-08-29,Present,Night,L002
AT27838,S0297,2024-04-30,Leave,Night,L003
AT27839,S0308,2024-08-01,Sick,Night,L002
AT27840,S0275,2025-03-04,Absent,Afternoon,L002
AT27841,S0249,2024-04-27,Present,Afternoon,L005
AT27842,S0322,2025-04-10,Present,Night,L003
AT27843,S0089,2024-06-19,Present,Night,L003
AT27844,S0426,2024-07-14,Absent,Morning,L002
AT27845,S0168,2025-01-06,Absent,Afternoon,L003
AT27846,S0204,2024-11-30,Sick,Night,L005
AT27847,S0301,2024-09-24,Absent,Night,L005
AT27848,S0181,2025-03-09,Absent,Morning,L005
AT27849,S0218,2024-11-05,Present,Afternoon,L005
AT27850,S0044,2024-07-04,Absent,Afternoon,L005
AT27851,S0209,2024-08-20,Leave,Afternoon,L004
AT27852,S0092,2024-12-01,Leave,Afternoon,L001
AT27853,S0173,2024-09-23,Sick,Morning,L002
AT27854,S0478,2024-07-15,Sick,Morning,L001
AT27855,S0063,2024-11-12,Absent,Night,L005
AT27856,S0402,2024-11-25,Present,Night,L002
AT27857,S0488,2025-03-23,Present,Morning,L005
AT27858,S0223,2024-09-28,Sick,Morning,L003
AT27859,S0048,2024-05-24,Absent,Night,L001
AT27860,S0107,2024-12-07,Absent,Morning,L003
AT27861,S0349,2024-08-28,Present,Morning,L004
AT27862,S0101,2024-06-21,Present,Afternoon,L003
AT27863,S0456,2025-03-03,Sick,Morning,L002
AT27864,S0420,2024-07-04,Present,Afternoon,L002
AT27865,S0467,2025-04-12,Present,Morning,L001
AT27866,S0090,2024-07-27,Present,Night,L003
AT27867,S0192,2024-05-28,Leave,Afternoon,L004
AT27868,S0395,2025-04-20,Absent,Morning,L003
AT27869,S0411,2024-09-24,Absent,Afternoon,L001
AT27870,S0270,2024-07-24,Present,Afternoon,L002
AT27871,S0055,2024-09-04,Absent,Night,L002
AT27872,S0115,2024-08-26,Sick,Morning,L001
AT27873,S0231,2024-07-11,Sick,Afternoon,L005
AT27874,S0290,2025-02-28,Present,Night,L002
AT27875,S0338,2024-11-03,Sick,Afternoon,L005
AT27876,S0231,2025-01-24,Leave,Afternoon,L001
AT27877,S0495,2025-01-04,Sick,Morning,L003
AT27878,S0467,2024-09-01,Sick,Afternoon,L002
AT27879,S0385,2024-07-04,Present,Afternoon,L005
AT27880,S0280,2024-06-01,Absent,Night,L001
AT27881,S0093,2024-11-17,Leave,Morning,L001
AT27882,S0387,2024-09-13,Absent,Afternoon,L004
AT27883,S0123,2024-07-26,Absent,Night,L002
AT27884,S0189,2024-07-02,Sick,Morning,L001
AT27885,S0043,2024-09-12,Absent,Night,L004
AT27886,S0191,2024-09-28,Absent,Afternoon,L005
AT27887,S0215,2024-09-18,Leave,Night,L005
AT27888,S0399,2024-11-13,Present,Afternoon,L002
AT27889,S0048,2025-04-11,Present,Morning,L001
AT27890,S0213,2025-02-02,Sick,Night,L005
AT27891,S0492,2024-05-27,Present,Morning,L003
AT27892,S0133,2024-11-02,Present,Night,L002
AT27893,S0042,2024-12-13,Sick,Afternoon,L002
AT27894,S0195,2025-01-21,Sick,Afternoon,L002
AT27895,S0066,2024-10-29,Leave,Night,L002
AT27896,S0143,2024-10-16,Absent,Afternoon,L003
AT27897,S0238,2024-06-05,Sick,Night,L002
AT27898,S0407,2024-05-04,Leave,Night,L002
AT27899,S0404,2024-09-12,Present,Morning,L004
AT27900,S0033,2025-02-04,Sick,Morning,L001
AT27901,S0065,2025-04-17,Sick,Night,L001
AT27902,S0032,2024-08-12,Absent,Morning,L003
AT27903,S0231,2024-08-09,Leave,Morning,L004
AT27904,S0052,2024-10-15,Leave,Afternoon,L001
AT27905,S0325,2024-09-01,Leave,Afternoon,L003
AT27906,S0018,2024-11-08,Present,Morning,L004
AT27907,S0138,2024-08-16,Leave,Morning,L004
AT27908,S0101,2025-01-15,Present,Afternoon,L002
AT27909,S0392,2024-09-12,Sick,Morning,L002
AT27910,S0212,2024-06-09,Leave,Morning,L003
AT27911,S0427,2024-11-09,Leave,Morning,L005
AT27912,S0413,2025-03-26,Sick,Afternoon,L003
AT27913,S0209,2024-12-04,Leave,Night,L004
AT27914,S0067,2025-01-30,Leave,Morning,L005
AT27915,S0326,2024-12-15,Absent,Morning,L005
AT27916,S0282,2024-12-31,Leave,Night,L004
AT27917,S0045,2024-08-15,Leave,Night,L002
AT27918,S0280,2024-10-15,Present,Afternoon,L004
AT27919,S0371,2024-07-22,Leave,Afternoon,L002
AT27920,S0493,2024-06-02,Absent,Morning,L001
AT27921,S0397,2024-11-06,Present,Afternoon,L002
AT27922,S0473,2024-06-05,Leave,Morning,L005
AT27923,S0471,2025-03-23,Present,Night,L001
AT27924,S0217,2025-01-09,Sick,Morning,L002
AT27925,S0124,2025-01-02,Leave,Morning,L001
AT27926,S0224,2024-09-13,Present,Night,L002
AT27927,S0151,2024-06-22,Present,Morning,L003
AT27928,S0087,2024-06-15,Present,Afternoon,L003
AT27929,S0496,2024-07-12,Leave,Night,L005
AT27930,S0023,2025-01-07,Present,Night,L002
AT27931,S0254,2024-10-02,Leave,Morning,L005
AT27932,S0289,2025-04-09,Present,Afternoon,L004
AT27933,S0313,2024-11-27,Absent,Afternoon,L003
AT27934,S0389,2024-12-26,Present,Morning,L001
AT27935,S0364,2024-09-15,Leave,Morning,L001
AT27936,S0060,2024-12-24,Sick,Night,L001
AT27937,S0335,2025-01-24,Present,Night,L003
AT27938,S0260,2024-07-04,Absent,Afternoon,L005
AT27939,S0093,2024-11-21,Sick,Morning,L003
AT27940,S0036,2024-10-02,Absent,Morning,L003
AT27941,S0447,2025-03-23,Leave,Morning,L004
AT27942,S0054,2025-02-06,Sick,Night,L002
AT27943,S0161,2025-02-07,Absent,Morning,L002
AT27944,S0038,2024-05-25,Leave,Afternoon,L003
AT27945,S0394,2024-11-08,Leave,Morning,L003
AT27946,S0035,2025-01-24,Leave,Afternoon,L002
AT27947,S0417,2025-02-08,Leave,Night,L002
AT27948,S0270,2024-10-11,Present,Night,L002
AT27949,S0192,2024-05-11,Present,Night,L001
AT27950,S0036,2024-08-25,Present,Night,L001
AT27951,S0048,2024-06-15,Absent,Afternoon,L004
AT27952,S0129,2024-05-05,Leave,Morning,L004
AT27953,S0369,2024-08-10,Sick,Night,L003
AT27954,S0486,2025-01-24,Present,Night,L005
AT27955,S0199,2024-11-21,Leave,Morning,L001
AT27956,S0322,2024-11-03,Sick,Afternoon,L004
AT27957,S0094,2024-05-17,Present,Night,L003
AT27958,S0256,2024-06-24,Present,Afternoon,L001
AT27959,S0399,2024-11-14,Sick,Night,L004
AT27960,S0432,2024-06-05,Leave,Morning,L003
AT27961,S0432,2025-03-30,Sick,Morning,L003
AT27962,S0388,2024-06-08,Leave,Afternoon,L001
AT27963,S0291,2025-02-16,Leave,Afternoon,L005
AT27964,S0392,2024-07-11,Present,Afternoon,L001
AT27965,S0203,2024-10-03,Leave,Morning,L004
AT27966,S0126,2024-10-29,Leave,Morning,L005
AT27967,S0303,2025-02-10,Leave,Night,L003
AT27968,S0336,2025-04-20,Absent,Morning,L002
AT27969,S0435,2025-04-06,Present,Morning,L004
AT27970,S0366,2024-11-21,Absent,Morning,L001
AT27971,S0480,2025-01-10,Present,Afternoon,L003
AT27972,S0353,2024-08-16,Absent,Afternoon,L003
AT27973,S0264,2024-12-18,Absent,Afternoon,L004
AT27974,S0236,2024-04-26,Absent,Night,L004
AT27975,S0491,2024-07-02,Present,Morning,L005
AT27976,S0475,2024-10-22,Present,Night,L004
AT27977,S0108,2024-10-13,Sick,Night,L002
AT27978,S0121,2024-10-29,Leave,Morning,L004
AT27979,S0487,2024-09-13,Absent,Night,L005
AT27980,S0136,2025-01-05,Sick,Night,L001
AT27981,S0059,2025-04-03,Sick,Night,L003
AT27982,S0264,2024-07-13,Absent,Morning,L001
AT27983,S0489,2024-09-13,Absent,Afternoon,L002
AT27984,S0340,2025-02-06,Sick,Night,L001
AT27985,S0090,2025-01-22,Absent,Morning,L003
AT27986,S0305,2024-06-24,Present,Morning,L004
AT27987,S0441,2025-02-09,Absent,Night,L001
AT27988,S0397,2024-11-14,Present,Night,L005
AT27989,S0033,2024-09-27,Present,Night,L002
AT27990,S0463,2024-08-02,Leave,Morning,L003
AT27991,S0266,2025-01-31,Sick,Night,L003
AT27992,S0124,2024-07-31,Leave,Afternoon,L003
AT27993,S0282,2025-02-07,Absent,Afternoon,L003
AT27994,S0356,2024-11-14,Absent,Afternoon,L001
AT27995,S0451,2024-06-21,Present,Morning,L005
AT27996,S0188,2024-09-11,Present,Afternoon,L003
AT27997,S0496,2025-04-13,Present,Morning,L005
AT27998,S0287,2024-09-21,Absent,Afternoon,L004
