Attendance_ID,Staff_ID,Attendance_Date,Status,Shift,Location_ID
AT18496,S0474,2024-08-08,Sick,Morning,L005
AT18497,S0181,2024-06-23,Leave,Night,L002
AT18498,S0352,2024-12-16,Leave,Afternoon,L003
AT18499,S0498,2024-08-25,Leave,Morning,L001
AT18500,S0058,2024-10-25,Leave,Morning,L003
AT18501,S0248,2024-11-23,Sick,Afternoon,L002
AT18502,S0459,2024-08-18,Sick,Afternoon,L001
AT18503,S0117,2024-10-01,Sick,Night,L003
AT18504,S0338,2024-11-04,Present,Morning,L005
AT18505,S0370,2024-05-21,Absent,Afternoon,L003
AT18506,S0023,2024-07-12,Present,Morning,L001
AT18507,S0483,2025-04-14,Absent,Afternoon,L001
AT18508,S0024,2025-02-14,Absent,Afternoon,L002
AT18509,S0418,2024-10-04,Leave,Morning,L005
AT18510,S0045,2024-07-27,Absent,Night,L001
AT18511,S0273,2025-03-02,Present,Night,L001
AT18512,S0007,2025-01-26,Sick,Afternoon,L004
AT18513,S0463,2025-03-26,Present,Morning,L003
AT18514,S0165,2024-12-08,Leave,Night,L004
AT18515,S0225,2024-11-28,Sick,Morning,L005
AT18516,S0474,2024-07-10,Sick,Afternoon,L001
AT18517,S0244,2025-04-28,Leave,Morning,L001
AT18518,S0010,2025-01-15,Sick,Morning,L005
AT18519,S0365,2025-03-29,Sick,Morning,L002
AT18520,S0175,2025-03-25,Present,Night,L004
AT18521,S0129,2024-11-04,Sick,Morning,L002
AT18522,S0317,2024-06-12,Sick,Morning,L002
AT18523,S0177,2024-07-19,Present,Afternoon,L002
AT18524,S0145,2024-08-19,Leave,Night,L003
AT18525,S0425,2024-12-08,Absent,Night,L001
AT18526,S0225,2024-10-23,Present,Morning,L001
AT18527,S0294,2024-08-18,Leave,Morning,L002
AT18528,S0271,2024-11-21,Sick,Night,L002
AT18529,S0439,2025-04-22,Leave,Afternoon,L003
AT18530,S0018,2025-03-02,Absent,Afternoon,L003
AT18531,S0390,2024-10-09,Present,Afternoon,L003
AT18532,S0284,2025-04-16,Sick,Night,L003
AT18533,S0234,2024-12-08,Absent,Night,L001
AT18534,S0012,2024-10-31,Present,Night,L001
AT18535,S0480,2025-03-12,Present,Morning,L005
AT18536,S0008,2024-11-01,Leave,Morning,L005
AT18537,S0071,2024-06-02,Present,Afternoon,L004
AT18538,S0192,2024-04-30,Leave,Afternoon,L003
AT18539,S0203,2024-08-07,Absent,Night,L002
AT18540,S0448,2025-03-30,Present,Afternoon,L005
AT18541,S0037,2024-05-19,Present,Night,L003
AT18542,S0369,2025-02-14,Absent,Morning,L001
AT18543,S0455,2024-12-21,Sick,Morning,L004
AT18544,S0208,2025-04-18,Sick,Afternoon,L005
AT18545,S0011,2024-12-08,Leave,Morning,L004
AT18546,S0408,2024-11-06,Absent,Night,L003
AT18547,S0393,2024-09-30,Present,Night,L001
AT18548,S0159,2024-09-28,Leave,Morning,L004
AT18549,S0303,2024-12-06,Present,Night,L002
AT18550,S0205,2024-12-13,Leave,Morning,L004
AT18551,S0339,2024-11-21,Absent,Morning,L002
AT18552,S0499,2025-01-21,Present,Afternoon,L003
AT18553,S0465,2024-10-13,Sick,Morning,L004
AT18554,S0162,2025-02-25,Present,Afternoon,L004
AT18555,S0167,2024-06-26,Leave,Night,L004
AT18556,S0494,2024-06-08,Absent,Afternoon,L004
AT18557,S0143,2024-10-14,Sick,Morning,L003
AT18558,S0369,2024-09-24,Sick,Night,L001
AT18559,S0153,2024-06-01,Absent,Night,L005
AT18560,S0488,2024-06-19,Absent,Morning,L002
AT18561,S0430,2024-05-15,Leave,Morning,L001
AT18562,S0017,2025-02-11,Sick,Afternoon,L003
AT18563,S0483,2024-09-20,Absent,Morning,L003
AT18564,S0012,2024-11-06,Leave,Morning,L003
AT18565,S0430,2025-02-19,Absent,Afternoon,L004
AT18566,S0270,2024-09-14,Absent,Morning,L001
AT18567,S0004,2024-12-05,Sick,Night,L003
AT18568,S0404,2025-03-18,Absent,Night,L002
AT18569,S0134,2024-08-10,Sick,Night,L005
AT18570,S0071,2024-07-21,Present,Night,L002
AT18571,S0490,2024-09-30,Sick,Afternoon,L001
AT18572,S0457,2024-10-05,Absent,Afternoon,L005
AT18573,S0074,2025-02-28,Absent,Morning,L005
AT18574,S0171,2024-11-10,Absent,Morning,L002
AT18575,S0177,2024-10-24,Sick,Night,L004
AT18576,S0240,2025-03-10,Sick,Night,L005
AT18577,S0077,2025-04-18,Sick,Afternoon,L004
AT18578,S0259,2024-09-14,Present,Morning,L001
AT18579,S0249,2025-03-14,Leave,Afternoon,L001
AT18580,S0362,2025-03-10,Absent,Night,L002
AT18581,S0100,2024-09-19,Sick,Night,L005
AT18582,S0473,2024-10-08,Sick,Morning,L005
AT18583,S0142,2025-02-11,Present,Afternoon,L003
AT18584,S0119,2024-08-11,Absent,Morning,L002
AT18585,S0125,2025-04-23,Absent,Afternoon,L003
AT18586,S0452,2024-06-05,Leave,Morning,L002
AT18587,S0263,2024-09-25,Leave,Morning,L005
AT18588,S0335,2025-03-30,Sick,Night,L003
AT18589,S0492,2024-10-17,Absent,Morning,L002
AT18590,S0067,2024-09-22,Absent,Afternoon,L004
AT18591,S0338,2024-09-07,Leave,Night,L005
AT18592,S0224,2024-06-24,Leave,Night,L003
AT18593,S0207,2024-05-16,Present,Morning,L002
AT18594,S0048,2024-09-12,Sick,Afternoon,L004
AT18595,S0099,2024-05-04,Absent,Morning,L004
AT18596,S0485,2024-08-29,Absent,Night,L004
AT18597,S0166,2025-03-28,Present,Afternoon,L002
AT18598,S0147,2024-05-23,Absent,Night,L004
AT18599,S0490,2025-01-01,Sick,Morning,L004
AT18600,S0063,2024-10-02,Absent,Morning,L005
AT18601,S0486,2024-05-07,Absent,Morning,L005
AT18602,S0119,2024-10-05,Absent,Night,L002
AT18603,S0398,2024-07-23,Sick,Night,L001
AT18604,S0309,2024-09-29,Leave,Night,L001
AT18605,S0159,2025-04-03,Leave,Afternoon,L004
AT18606,S0429,2024-08-16,Absent,Morning,L005
AT18607,S0054,2024-07-20,Absent,Afternoon,L004
AT18608,S0296,2025-03-06,Sick,Morning,L004
AT18609,S0387,2024-09-01,Sick,Afternoon,L004
AT18610,S0454,2024-09-09,Present,Night,L004
AT18611,S0211,2024-10-03,Leave,Night,L002
AT18612,S0110,2024-10-18,Absent,Afternoon,L002
AT18613,S0381,2024-09-19,Present,Afternoon,L005
AT18614,S0204,2024-05-23,Sick,Night,L004
AT18615,S0271,2024-11-08,Sick,Afternoon,L004
AT18616,S0414,2025-04-24,Leave,Night,L003
AT18617,S0176,2024-09-07,Absent,Night,L002
AT18618,S0153,2024-10-27,Present,Night,L002
AT18619,S0012,2024-08-17,Absent,Morning,L004
AT18620,S0254,2025-03-03,Present,Night,L001
AT18621,S0101,2024-10-04,Leave,Afternoon,L004
AT18622,S0350,2024-11-19,Leave,Morning,L005
AT18623,S0160,2024-12-06,Sick,Afternoon,L002
AT18624,S0338,2025-04-04,Leave,Morning,L005
AT18625,S0056,2024-09-29,Present,Night,L001
AT18626,S0289,2024-06-29,Present,Night,L002
AT18627,S0246,2025-03-07,Leave,Morning,L003
AT18628,S0057,2024-05-11,Absent,Morning,L002
AT18629,S0145,2024-05-15,Present,Morning,L002
AT18630,S0463,2025-01-23,Absent,Morning,L004
AT18631,S0294,2025-03-14,Present,Night,L002
AT18632,S0398,2024-09-16,Sick,Morning,L005
AT18633,S0087,2024-12-12,Sick,Afternoon,L004
AT18634,S0124,2025-03-26,Leave,Morning,L002
AT18635,S0210,2024-11-03,Absent,Afternoon,L002
AT18636,S0235,2024-12-29,Sick,Morning,L001
AT18637,S0380,2024-05-06,Leave,Afternoon,L001
AT18638,S0287,2024-10-18,Leave,Night,L003
AT18639,S0082,2025-04-19,Leave,Morning,L005
AT18640,S0460,2024-05-07,Absent,Morning,L005
AT18641,S0257,2024-11-19,Leave,Afternoon,L004
AT18642,S0452,2024-07-16,Sick,Afternoon,L005
AT18643,S0369,2024-07-06,Leave,Morning,L004
AT18644,S0375,2025-03-06,Present,Morning,L002
AT18645,S0113,2025-04-03,Sick,Morning,L005
AT18646,S0135,2024-05-07,Sick,Night,L005
AT18647,S0321,2024-06-27,Absent,Night,L004
AT18648,S0306,2024-10-18,Present,Night,L003
AT18649,S0144,2025-03-10,Present,Morning,L004
AT18650,S0361,2025-03-13,Absent,Afternoon,L001
AT18651,S0144,2024-12-13,Present,Afternoon,L002
AT18652,S0451,2025-03-27,Leave,Night,L003
AT18653,S0231,2025-01-13,Sick,Afternoon,L005
AT18654,S0265,2024-10-11,Present,Night,L001
AT18655,S0418,2024-09-13,Sick,Night,L003
AT18656,S0218,2025-02-22,Leave,Night,L005
AT18657,S0181,2025-04-28,Leave,Morning,L004
AT18658,S0156,2024-10-05,Absent,Morning,L004
AT18659,S0269,2025-02-19,Absent,Morning,L004
AT18660,S0231,2025-01-11,Sick,Night,L002
AT18661,S0415,2025-04-15,Present,Morning,L004
AT18662,S0004,2025-04-08,Sick,Afternoon,L001
AT18663,S0414,2025-01-03,Present,Morning,L005
AT18664,S0056,2024-10-23,Leave,Afternoon,L002
AT18665,S0064,2025-04-25,Absent,Morning,L002
AT18666,S0192,2024-10-05,Present,Morning,L005
AT18667,S0464,2025-02-18,Present,Afternoon,L001
AT18668,S0141,2024-09-08,Absent,Morning,L002
AT18669,S0283,2025-03-08,Absent,Afternoon,L001
AT18670,S0198,2024-11-03,Present,Night,L001
AT18671,S0446,2024-07-11,Sick,Night,L004
AT18672,S0025,2024-12-06,Sick,Morning,L001
AT18673,S0049,2024-06-12,Absent,Morning,L003
AT18674,S0143,2024-06-03,Present,Night,L003
AT18675,S0177,2024-09-28,Absent,Afternoon,L002
AT18676,S0236,2024-10-18,Sick,Morning,L001
AT18677,S0368,2025-02-08,Absent,Afternoon,L005
AT18678,S0059,2024-08-26,Leave,Morning,L004
AT18679,S0088,2025-03-06,Absent,Night,L005
AT18680,S0178,2024-06-02,Present,Afternoon,L005
AT18681,S0354,2024-12-07,Absent,Morning,L001
AT18682,S0042,2024-07-24,Absent,Night,L001
AT18683,S0068,2024-07-04,Present,Morning,L005
AT18684,S0315,2024-11-06,Leave,Night,L002
AT18685,S0130,2024-07-29,Absent,Morning,L001
AT18686,S0224,2025-02-05,Sick,Night,L002
AT18687,S0369,2024-12-29,Absent,Morning,L002
AT18688,S0481,2024-09-15,Present,Morning,L003
AT18689,S0227,2025-04-03,Leave,Night,L004
AT18690,S0279,2024-10-08,Present,Morning,L003
AT18691,S0284,2025-02-06,Absent,Afternoon,L003
AT18692,S0115,2024-06-03,Sick,Night,L004
AT18693,S0357,2024-09-08,Present,Morning,L004
AT18694,S0357,2025-04-27,Present,Night,L002
AT18695,S0267,2024-09-19,Present,Night,L003
AT18696,S0163,2025-01-31,Leave,Morning,L004
AT18697,S0162,2024-07-03,Sick,Morning,L001
AT18698,S0184,2025-02-04,Leave,Morning,L002
AT18699,S0499,2025-01-29,Sick,Morning,L002
AT18700,S0249,2024-06-05,Sick,Afternoon,L005
AT18701,S0157,2024-06-29,Absent,Afternoon,L001
AT18702,S0056,2024-07-22,Present,Night,L001
AT18703,S0219,2024-08-10,Sick,Night,L002
AT18704,S0334,2024-08-23,Sick,Afternoon,L004
AT18705,S0280,2024-05-18,Sick,Afternoon,L004
AT18706,S0077,2024-10-13,Leave,Morning,L002
AT18707,S0351,2025-03-08,Present,Morning,L003
AT18708,S0019,2024-06-23,Absent,Night,L002
AT18709,S0039,2025-03-12,Present,Night,L004
AT18710,S0093,2024-05-01,Leave,Night,L004
AT18711,S0490,2024-07-07,Absent,Morning,L005
AT18712,S0280,2024-06-23,Present,Night,L003
AT18713,S0032,2025-01-21,Leave,Morning,L001
AT18714,S0231,2024-06-12,Absent,Afternoon,L002
AT18715,S0041,2025-04-21,Sick,Night,L002
AT18716,S0154,2024-10-25,Absent,Night,L002
AT18717,S0238,2025-02-04,Leave,Afternoon,L002
AT18718,S0295,2025-04-20,Absent,Morning,L004
AT18719,S0377,2024-09-16,Sick,Morning,L003
AT18720,S0090,2025-01-06,Absent,Afternoon,L002
AT18721,S0434,2024-05-01,Absent,Afternoon,L004
AT18722,S0217,2024-07-17,Present,Afternoon,L005
AT18723,S0440,2024-08-07,Absent,Morning,L005
AT18724,S0354,2024-11-06,Leave,Morning,L001
AT18725,S0454,2024-06-18,Sick,Morning,L004
AT18726,S0444,2024-05-07,Present,Afternoon,L005
AT18727,S0211,2024-05-20,Leave,Afternoon,L003
AT18728,S0408,2025-02-20,Absent,Night,L003
AT18729,S0375,2024-12-06,Present,Morning,L005
AT18730,S0218,2024-08-08,Sick,Morning,L004
AT18731,S0055,2025-03-13,Leave,Night,L002
AT18732,S0273,2024-08-18,Sick,Afternoon,L005
AT18733,S0317,2024-06-11,Sick,Afternoon,L001
AT18734,S0291,2024-08-31,Leave,Morning,L001
AT18735,S0207,2024-09-20,Sick,Afternoon,L001
AT18736,S0206,2024-09-21,Leave,Afternoon,L005
AT18737,S0093,2024-10-14,Leave,Afternoon,L002
AT18738,S0483,2024-09-29,Sick,Night,L002
AT18739,S0199,2025-03-06,Present,Afternoon,L004
AT18740,S0294,2024-08-10,Present,Night,L002
AT18741,S0197,2025-03-06,Present,Morning,L005
AT18742,S0352,2024-06-17,Leave,Morning,L005
AT18743,S0192,2024-05-03,Present,Morning,L002
AT18744,S0155,2024-12-28,Present,Night,L001
AT18745,S0144,2025-02-23,Sick,Afternoon,L003
AT18746,S0132,2025-01-22,Absent,Night,L005
AT18747,S0089,2025-02-22,Sick,Night,L004
AT18748,S0112,2024-09-14,Sick,Afternoon,L004
AT18749,S0270,2025-02-08,Absent,Morning,L001
AT18750,S0287,2025-03-18,Sick,Afternoon,L003
AT18751,S0189,2024-12-17,Absent,Night,L005
AT18752,S0040,2024-10-09,Absent,Afternoon,L003
AT18753,S0381,2024-12-21,Present,Morning,L002
AT18754,S0376,2024-08-23,Sick,Morning,L001
AT18755,S0420,2024-06-28,Sick,Afternoon,L004
AT18756,S0437,2024-07-11,Leave,Night,L001
AT18757,S0066,2025-02-13,Present,Morning,L005
AT18758,S0482,2024-11-16,Absent,Night,L001
AT18759,S0366,2024-12-22,Leave,Night,L005
AT18760,S0482,2024-06-14,Sick,Morning,L002
AT18761,S0447,2024-06-15,Present,Night,L004
AT18762,S0178,2024-10-28,Present,Morning,L004
AT18763,S0363,2024-07-20,Present,Morning,L003
AT18764,S0041,2024-12-01,Present,Morning,L004
AT18765,S0456,2024-07-12,Leave,Night,L001
AT18766,S0370,2024-11-06,Absent,Night,L005
AT18767,S0087,2024-06-06,Leave,Night,L001
AT18768,S0465,2025-04-01,Sick,Afternoon,L003
AT18769,S0110,2024-07-08,Sick,Afternoon,L001
AT18770,S0161,2024-10-02,Present,Morning,L002
AT18771,S0098,2024-11-21,Present,Afternoon,L001
AT18772,S0430,2024-12-10,Absent,Afternoon,L003
AT18773,S0359,2025-01-07,Leave,Afternoon,L001
AT18774,S0214,2025-03-19,Leave,Morning,L001
AT18775,S0063,2024-07-01,Absent,Night,L005
AT18776,S0261,2025-01-02,Present,Morning,L002
AT18777,S0362,2024-05-06,Present,Morning,L001
AT18778,S0445,2024-09-24,Absent,Morning,L005
AT18779,S0431,2024-09-05,Sick,Morning,L003
AT18780,S0281,2025-02-01,Absent,Night,L001
AT18781,S0005,2025-01-02,Leave,Night,L005
AT18782,S0067,2024-08-02,Present,Night,L004
AT18783,S0033,2025-03-29,Present,Night,L005
AT18784,S0136,2025-04-02,Absent,Night,L004
AT18785,S0236,2025-03-23,Sick,Afternoon,L001
AT18786,S0464,2024-08-31,Present,Afternoon,L001
AT18787,S0230,2025-04-24,Present,Morning,L001
AT18788,S0359,2024-10-23,Sick,Morning,L002
AT18789,S0059,2025-01-11,Leave,Night,L003
AT18790,S0313,2025-02-27,Present,Morning,L004
AT18791,S0401,2024-10-07,Sick,Afternoon,L005
AT18792,S0178,2024-05-15,Leave,Night,L004
AT18793,S0305,2024-06-13,Sick,Morning,L001
AT18794,S0144,2024-05-21,Sick,Afternoon,L001
AT18795,S0293,2024-05-17,Sick,Afternoon,L001
AT18796,S0419,2024-06-17,Sick,Night,L005
AT18797,S0243,2024-09-14,Leave,Afternoon,L001
AT18798,S0363,2025-01-25,Present,Morning,L002
AT18799,S0059,2024-10-22,Absent,Afternoon,L002
AT18800,S0320,2024-10-26,Present,Afternoon,L002
AT18801,S0299,2024-10-29,Absent,Morning,L002
AT18802,S0278,2024-10-01,Absent,Afternoon,L004
AT18803,S0225,2025-04-06,Present,Afternoon,L001
AT18804,S0274,2024-09-23,Present,Morning,L004
AT18805,S0206,2024-12-01,Absent,Afternoon,L003
AT18806,S0306,2025-03-02,Sick,Night,L001
AT18807,S0380,2024-08-08,Leave,Night,L001
AT18808,S0042,2024-11-11,Present,Morning,L005
AT18809,S0204,2024-12-20,Sick,Morning,L005
AT18810,S0177,2024-05-04,Present,Night,L003
AT18811,S0175,2024-12-26,Sick,Afternoon,L002
AT18812,S0224,2024-05-22,Absent,Morning,L005
AT18813,S0197,2025-04-18,Present,Afternoon,L001
AT18814,S0039,2025-01-18,Sick,Afternoon,L001
AT18815,S0309,2024-10-03,Absent,Morning,L002
AT18816,S0416,2024-10-09,Present,Morning,L004
AT18817,S0036,2024-07-15,Sick,Night,L004
AT18818,S0434,2024-12-11,Sick,Morning,L001
AT18819,S0256,2024-07-23,Absent,Night,L005
AT18820,S0480,2024-08-26,Sick,Night,L005
AT18821,S0435,2024-10-18,Sick,Morning,L005
AT18822,S0380,2025-02-28,Present,Night,L001
AT18823,S0360,2024-06-06,Sick,Night,L002
AT18824,S0044,2025-02-12,Absent,Morning,L004
AT18825,S0405,2024-12-12,Absent,Night,L004
AT18826,S0413,2024-09-20,Present,Afternoon,L004
AT18827,S0472,2024-11-05,Absent,Afternoon,L002
AT18828,S0292,2025-01-10,Absent,Afternoon,L003
AT18829,S0181,2024-12-26,Present,Morning,L002
AT18830,S0237,2025-04-13,Leave,Night,L002
AT18831,S0110,2024-06-23,Absent,Afternoon,L004
AT18832,S0188,2025-03-24,Absent,Afternoon,L002
AT18833,S0085,2024-12-12,Absent,Night,L001
AT18834,S0291,2025-04-09,Sick,Night,L002
AT18835,S0372,2024-08-24,Absent,Morning,L001
AT18836,S0367,2024-11-28,Absent,Afternoon,L005
AT18837,S0278,2024-08-11,Sick,Morning,L001
AT18838,S0245,2024-11-12,Present,Morning,L001
AT18839,S0129,2024-06-14,Present,Afternoon,L003
AT18840,S0186,2024-10-08,Absent,Night,L005
AT18841,S0369,2024-11-06,Absent,Morning,L002
AT18842,S0069,2024-05-10,Absent,Afternoon,L003
AT18843,S0051,2025-03-17,Leave,Night,L004
AT18844,S0298,2024-07-21,Absent,Morning,L001
AT18845,S0388,2025-03-09,Leave,Morning,L003
AT18846,S0146,2025-03-29,Leave,Night,L002
AT18847,S0242,2024-09-12,Sick,Afternoon,L001
AT18848,S0397,2024-12-16,Leave,Afternoon,L002
AT18849,S0013,2025-02-11,Leave,Morning,L003
AT18850,S0324,2024-09-20,Absent,Afternoon,L005
AT18851,S0162,2024-06-09,Absent,Morning,L005
AT18852,S0075,2024-09-19,Sick,Night,L002
AT18853,S0064,2025-01-08,Absent,Morning,L001
AT18854,S0301,2024-05-24,Absent,Night,L005
AT18855,S0291,2024-06-02,Leave,Afternoon,L005
AT18856,S0096,2025-01-23,Sick,Night,L004
AT18857,S0359,2024-10-12,Absent,Afternoon,L001
AT18858,S0472,2024-12-09,Absent,Afternoon,L005
AT18859,S0015,2025-03-06,Leave,Night,L001
AT18860,S0219,2024-07-12,Present,Morning,L004
AT18861,S0277,2024-07-31,Absent,Morning,L005
AT18862,S0085,2025-01-28,Absent,Morning,L002
AT18863,S0147,2024-09-05,Sick,Afternoon,L001
AT18864,S0101,2024-10-15,Sick,Night,L003
AT18865,S0423,2024-11-20,Sick,Morning,L003
AT18866,S0416,2024-05-18,Absent,Morning,L004
AT18867,S0376,2024-09-13,Leave,Morning,L001
AT18868,S0418,2024-06-28,Present,Afternoon,L005
AT18869,S0013,2025-04-01,Present,Afternoon,L005
AT18870,S0196,2024-12-31,Sick,Morning,L002
AT18871,S0394,2024-09-05,Present,Morning,L003
AT18872,S0391,2024-06-08,Leave,Night,L001
AT18873,S0488,2025-01-28,Sick,Night,L005
AT18874,S0438,2024-08-15,Present,Night,L001
AT18875,S0054,2024-05-12,Present,Night,L004
AT18876,S0267,2024-09-15,Leave,Morning,L002
AT18877,S0195,2025-02-21,Leave,Afternoon,L002
AT18878,S0244,2025-04-11,Present,Night,L004
AT18879,S0385,2024-06-02,Present,Night,L002
AT18880,S0140,2024-11-10,Absent,Night,L002
AT18881,S0273,2025-01-06,Sick,Night,L004
AT18882,S0230,2024-09-24,Absent,Night,L005
AT18883,S0119,2025-01-11,Sick,Afternoon,L002
AT18884,S0188,2025-01-25,Sick,Night,L001
AT18885,S0257,2025-03-06,Absent,Night,L002
AT18886,S0019,2025-02-27,Present,Morning,L003
AT18887,S0346,2024-11-28,Sick,Night,L004
AT18888,S0105,2024-11-16,Present,Afternoon,L001
AT18889,S0335,2024-12-27,Absent,Morning,L001
AT18890,S0067,2024-08-20,Absent,Night,L005
AT18891,S0006,2025-01-24,Present,Night,L005
AT18892,S0394,2024-06-05,Leave,Morning,L003
AT18893,S0434,2025-01-11,Absent,Afternoon,L001
AT18894,S0474,2024-11-10,Absent,Morning,L005
AT18895,S0406,2025-04-15,Absent,Afternoon,L005
AT18896,S0133,2024-05-10,Present,Afternoon,L004
AT18897,S0279,2024-09-02,Absent,Morning,L002
AT18898,S0174,2025-01-22,Leave,Night,L005
AT18899,S0088,2025-04-14,Sick,Morning,L001
AT18900,S0107,2024-05-18,Sick,Morning,L003
AT18901,S0176,2025-01-25,Leave,Afternoon,L004
AT18902,S0195,2025-02-20,Present,Night,L004
AT18903,S0066,2024-11-10,Sick,Afternoon,L002
AT18904,S0301,2024-07-25,Sick,Morning,L003
AT18905,S0396,2024-12-02,Present,Night,L001
AT18906,S0092,2025-03-25,Absent,Night,L001
AT18907,S0225,2024-07-18,Sick,Night,L005
AT18908,S0159,2024-06-19,Sick,Afternoon,L003
AT18909,S0242,2024-11-08,Absent,Night,L001
AT18910,S0372,2024-09-09,Absent,Night,L004
AT18911,S0015,2025-01-24,Leave,Night,L002
AT18912,S0191,2024-08-12,Absent,Night,L002
AT18913,S0347,2024-09-02,Leave,Morning,L001
AT18914,S0340,2024-10-14,Present,Afternoon,L003
AT18915,S0131,2024-05-09,Present,Afternoon,L001
AT18916,S0167,2024-12-09,Sick,Night,L002
AT18917,S0236,2025-02-10,Sick,Morning,L002
AT18918,S0239,2025-01-05,Sick,Morning,L005
AT18919,S0412,2025-03-17,Absent,Morning,L002
AT18920,S0013,2025-03-07,Leave,Morning,L001
AT18921,S0456,2025-04-02,Present,Morning,L001
AT18922,S0442,2024-11-05,Leave,Afternoon,L003
AT18923,S0261,2024-08-22,Absent,Night,L005
AT18924,S0133,2025-01-01,Leave,Morning,L004
AT18925,S0009,2024-07-25,Present,Morning,L001
AT18926,S0491,2024-09-28,Leave,Morning,L003
AT18927,S0039,2024-11-08,Absent,Afternoon,L003
AT18928,S0080,2024-12-14,Absent,Morning,L004
AT18929,S0090,2024-05-11,Present,Night,L003
AT18930,S0162,2024-05-26,Absent,Morning,L005
AT18931,S0404,2024-12-08,Sick,Afternoon,L003
AT18932,S0309,2025-04-27,Sick,Morning,L004
AT18933,S0384,2025-03-10,Leave,Afternoon,L003
AT18934,S0209,2025-03-21,Leave,Morning,L004
AT18935,S0284,2025-01-23,Leave,Night,L001
AT18936,S0194,2025-02-26,Sick,Afternoon,L001
AT18937,S0154,2024-12-25,Sick,Morning,L004
AT18938,S0470,2025-03-11,Absent,Afternoon,L001
AT18939,S0066,2024-09-04,Present,Night,L001
AT18940,S0101,2025-04-15,Sick,Morning,L005
AT18941,S0189,2025-02-19,Absent,Afternoon,L004
AT18942,S0042,2025-01-02,Sick,Morning,L001
AT18943,S0228,2024-06-06,Present,Night,L002
AT18944,S0230,2025-02-01,Sick,Morning,L001
AT18945,S0468,2024-05-13,Absent,Morning,L001
AT18946,S0239,2025-02-25,Present,Morning,L004
AT18947,S0406,2024-05-27,Absent,Night,L001
AT18948,S0105,2024-08-02,Present,Morning,L005
AT18949,S0113,2025-02-05,Absent,Night,L001
AT18950,S0389,2025-03-22,Leave,Afternoon,L004
AT18951,S0012,2024-09-20,Present,Afternoon,L001
AT18952,S0487,2024-07-09,Sick,Afternoon,L005
AT18953,S0108,2024-12-09,Present,Afternoon,L003
AT18954,S0180,2024-10-14,Absent,Morning,L001
AT18955,S0037,2024-08-20,Sick,Afternoon,L003
AT18956,S0185,2024-07-14,Present,Night,L002
AT18957,S0216,2024-05-31,Sick,Afternoon,L005
AT18958,S0477,2024-11-16,Sick,Morning,L003
AT18959,S0006,2024-09-05,Sick,Night,L002
AT18960,S0373,2025-03-18,Absent,Night,L003
AT18961,S0379,2025-04-01,Present,Morning,L005
AT18962,S0129,2025-01-03,Sick,Morning,L005
AT18963,S0175,2025-04-21,Absent,Morning,L005
AT18964,S0035,2025-03-02,Absent,Morning,L005
AT18965,S0346,2024-07-03,Sick,Night,L002
AT18966,S0056,2024-07-26,Absent,Afternoon,L005
AT18967,S0339,2025-04-27,Leave,Afternoon,L004
AT18968,S0368,2025-01-02,Present,Morning,L003
AT18969,S0246,2024-06-07,Leave,Afternoon,L002
AT18970,S0340,2024-06-28,Leave,Afternoon,L005
AT18971,S0132,2025-03-01,Leave,Morning,L005
AT18972,S0267,2024-05-24,Present,Morning,L005
AT18973,S0249,2024-05-11,Leave,Morning,L004
AT18974,S0409,2025-02-10,Leave,Morning,L003
AT18975,S0100,2024-05-28,Sick,Morning,L002
AT18976,S0406,2024-08-25,Sick,Night,L004
AT18977,S0184,2024-11-26,Absent,Afternoon,L003
AT18978,S0258,2025-02-19,Absent,Night,L004
AT18979,S0456,2025-04-20,Absent,Night,L003
AT18980,S0064,2024-12-08,Absent,Night,L003
AT18981,S0174,2024-12-12,Leave,Afternoon,L002
AT18982,S0461,2024-07-12,Present,Afternoon,L004
AT18983,S0049,2024-08-21,Leave,Afternoon,L005
AT18984,S0419,2024-12-01,Sick,Night,L001
AT18985,S0097,2024-07-25,Leave,Morning,L004
AT18986,S0268,2024-04-28,Present,Night,L003
AT18987,S0365,2025-04-07,Sick,Morning,L005
AT18988,S0326,2024-05-31,Present,Night,L003
AT18989,S0196,2025-03-06,Leave,Morning,L005
AT18990,S0356,2025-01-22,Sick,Night,L003
AT18991,S0256,2024-12-31,Present,Night,L001
AT18992,S0031,2025-03-03,Sick,Afternoon,L002
AT18993,S0119,2024-06-18,Leave,Afternoon,L001
AT18994,S0108,2024-07-29,Absent,Afternoon,L003
AT18995,S0225,2024-09-28,Leave,Morning,L001
AT18996,S0186,2025-01-01,Absent,Morning,L003
AT18997,S0120,2024-12-05,Sick,Afternoon,L004
AT18998,S0245,2024-08-07,Sick,Night,L002
AT18999,S0011,2024-05-17,Absent,Morning,L003
AT19000,S0260,2024-11-30,Sick,Night,L001
AT19001,S0237,2025-04-18,Sick,Night,L005
AT19002,S0451,2025-03-04,Sick,Afternoon,L005
AT19003,S0367,2024-12-26,Present,Afternoon,L005
AT19004,S0173,2025-01-02,Present,Afternoon,L003
AT19005,S0130,2024-06-13,Sick,Night,L004
AT19006,S0080,2024-09-27,Present,Morning,L004
AT19007,S0324,2024-11-11,Sick,Afternoon,L001
AT19008,S0063,2024-07-16,Absent,Night,L005
AT19009,S0129,2025-03-09,Leave,Night,L004
AT19010,S0034,2025-02-07,Absent,Night,L003
AT19011,S0267,2025-04-26,Present,Afternoon,L001
